symbol,report_date,net_sales,pat,eps,market_type,net_sales_hi,pat_hi,eps_hi,all_hi,avail_date,source,eps_reported,split_factor,eps_adj,all_hi_pos
AARTIIND,2014-06-30,739.77,41.43,1.17,Small Cap,False,False,False,False,2014-08-29,historical,4.68,4.0,1.17,False
AARTIIND,2014-09-30,761.1600000000001,50.72,1.43,Small Cap,True,True,True,True,2014-11-29,historical,5.72,4.0,1.43,True
AARTIIND,2014-12-31,692.24,42.89,1.21,Small Cap,False,False,False,False,2015-03-01,historical,4.84,4.0,1.21,False
AARTIIND,2015-03-31,677.48,52.760000000000005,1.4875,Small Cap,False,True,True,False,2015-05-30,historical,5.95,4.0,1.4875,False
AARTIIND,2015-06-30,676.03,60.9,1.7175,Small Cap,False,True,True,False,2015-08-29,historical,6.87,4.0,1.7175,False
AARTIIND,2015-09-30,709.98,61.21,1.8375,Small Cap,False,True,True,False,2015-11-29,historical,7.35,4.0,1.8375,False
AARTIIND,2015-12-31,744.9,60.720000000000006,1.8225,Small Cap,False,False,False,False,2016-02-29,historical,7.29,4.0,1.8225,False
AARTIIND,2016-03-31,743.76,69.6,2.0875,Small Cap,False,True,True,False,2016-05-30,historical,8.35,4.0,2.0875,False
AARTIIND,2016-06-30,735.4,82.51,2.475,Small Cap,False,True,True,False,2016-08-29,historical,9.9,4.0,2.475,False
AARTIIND,2016-09-30,710.25,76.0,2.28,Small Cap,False,False,False,False,2016-11-29,historical,9.12,4.0,2.28,False
AARTIIND,2016-12-31,770.23,73.84,2.2475,Small Cap,True,False,False,False,2017-03-01,historical,8.99,4.0,2.2475,False
AARTIIND,2017-03-31,834.35,74.33,2.2625,Small Cap,True,False,False,False,2017-05-30,historical,9.05,4.0,2.2625,False
AARTIIND,2017-06-30,791.8100000000001,63.05,1.92,Small Cap,False,False,False,False,2017-08-29,historical,7.68,4.0,1.92,False
AARTIIND,2017-09-30,887.89,78.51,2.39,Small Cap,True,False,False,False,2017-11-29,historical,9.56,4.0,2.39,False
AARTIIND,2017-12-31,990.22,90.19,2.745,Small Cap,True,True,True,True,2018-03-01,historical,10.98,4.0,2.745,True
AARTIIND,2018-03-31,1029.39,84.7,2.605,Small Cap,True,False,False,False,2018-05-30,historical,10.42,4.0,2.605,False
AARTIIND,2018-06-30,1078.48,89.28,2.745,Small Cap,True,False,True,False,2018-08-29,historical,10.98,4.0,2.745,False
AARTIIND,2018-09-30,1326.47,138.57999999999998,4.2625,Small Cap,True,True,True,True,2018-11-29,historical,17.05,4.0,4.2625,True
AARTIIND,2018-12-31,1276.03,139.69,4.295,Small Cap,False,True,True,False,2019-03-01,historical,17.18,4.0,4.295,False
AARTIIND,2019-03-31,1279.15,127.13,3.6675,Small Cap,False,False,False,False,2019-05-30,historical,14.67,4.0,3.6675,False
AARTIIND,2019-06-30,1135.49,141.92000000000002,3.965,Small Cap,False,True,False,False,2019-08-29,historical,15.86,4.0,3.965,False
AARTIIND,2019-09-30,988.1,151.78,8.47,Small Cap,False,True,False,False,2019-11-29,historical,16.94,2.0,8.47,False
AARTIIND,2019-12-31,1083.63,142.70999999999998,4.015,Small Cap,False,False,False,False,2020-02-29,historical,8.03,2.0,4.015,False
AARTIIND,2020-03-31,1076.15,110.35,3.165,Small Cap,False,False,False,False,2020-05-30,historical,6.33,2.0,3.165,False
AARTIIND,2020-06-30,937.33,83.2,2.35,Small Cap,False,False,False,False,2020-08-29,historical,4.7,2.0,2.35,False
AARTIIND,2020-09-30,1172.64,143.5,4.025,Small Cap,False,False,False,False,2020-11-29,historical,8.05,2.0,4.025,False
AARTIIND,2020-12-31,1186.78,169.18,4.745,Small Cap,False,True,False,False,2021-03-01,historical,9.49,2.0,4.745,False
AARTIIND,2021-03-31,1209.35,139.34,3.905,Small Cap,False,False,False,False,2021-05-30,historical,7.81,2.0,3.905,False
AARTIIND,2021-06-30,1316.76,165.07999999999998,4.73,Small Cap,True,False,False,False,2021-08-29,historical,4.73,1.0,4.73,False
AARTIIND,2021-09-30,1551.58,176.05,4.86,Small Cap,True,True,False,True,2021-11-29,historical,4.86,1.0,4.86,True
AARTIIND,2021-12-31,2375.98,772.54,20.01,Small Cap,True,True,True,True,2022-03-01,historical,20.01,1.0,20.01,True
AARTIIND,2022-03-31,1437.0,146.0,4.01,Small Cap,False,False,False,False,2022-05-30,historical,4.01,1.0,4.01,False
AARTIIND,2022-06-30,1610.0,136.0,3.74,Small Cap,False,False,False,False,2022-08-29,historical,3.74,1.0,3.74,False
AARTIIND,2022-09-30,1685.0099999999998,124.48,3.43,Small Cap,False,False,False,False,2022-11-29,historical,3.43,1.0,3.43,False
AARTIIND,2022-12-31,1668.0,137.0,3.77,Small Cap,False,False,False,False,2023-03-01,historical,3.77,1.0,3.77,False
AARTIIND,2023-03-31,1655.0,149.0,4.1,Small Cap,False,False,False,False,2023-05-30,historical,4.1,1.0,4.1,False
AARTIIND,2023-06-30,1414.0,70.0,1.93,Small Cap,False,False,False,False,2023-08-29,historical,1.93,1.0,1.93,False
AARTIIND,2023-09-30,1454.0,91.0,2.5,Small Cap,False,False,False,False,2023-11-29,historical,2.5,1.0,2.5,False
AARTIIND,2023-12-31,1732.0,124.0,3.42,Small Cap,False,False,False,False,2024-02-29,historical,3.42,1.0,3.42,False
AARTIIND,2024-03-31,1773.0,132.0,3.64,Small Cap,True,False,False,False,2024-05-30,historical,3.64,1.0,3.64,False
AARTIIND,2024-06-30,1851.0,137.0,3.77,Small Cap,True,False,False,False,2024-08-29,historical,3.77,1.0,3.77,False
AARTIIND,2024-09-30,1628.0,52.0,1.44,Small Cap,False,False,False,False,2024-11-29,historical,1.44,1.0,1.44,False
AARTIIND,2024-12-31,1843.0,46.0,1.27,Small Cap,False,False,False,False,2025-03-01,historical,1.27,1.0,1.27,False
AARTIIND,2025-03-31,1949.0,96.0,2.64,Small Cap,True,False,False,False,2025-05-30,historical,2.64,1.0,2.64,False
AARTIIND,2025-06-30,1675.0,43.0,1.19,Small Cap,False,False,False,False,2025-08-29,historical,1.19,1.0,1.19,False
AARTIIND,2025-09-30,2100.0,106.0,2.91,Small Cap,True,False,False,False,2025-11-29,historical,2.91,1.0,2.91,False
AARTIIND,2025-12-31,2318.0,133.0,3.66,Small Cap,True,False,False,False,2026-03-01,historical,3.66,1.0,3.66,False
AARTIIND,2026-03-31,2206.0,137.0,3.78,Small Cap,False,True,True,False,2026-05-30,historical,3.78,1.0,3.78,False
AARTIIND,2026-06-30,2387.0,155.0,4.27,Small Cap,True,True,True,True,2026-08-11,live_scrape,4.27,1.0,4.27,True
AARTIPHARM,2022-03-31,460.3,48.87,5.39,Micro Cap,False,False,False,False,2022-05-30,historical,5.39,1.0,5.39,False
AARTIPHARM,2022-06-30,457.37,51.84,5.72,Micro Cap,False,False,False,False,2022-08-29,historical,5.72,1.0,5.72,False
AARTIPHARM,2022-09-30,531.17,51.09,5.64,Micro Cap,False,False,False,False,2022-11-29,historical,5.64,1.0,5.64,False
AARTIPHARM,2022-12-31,471.62,47.69,5.26,Micro Cap,False,False,False,False,2023-03-01,historical,5.26,1.0,5.26,False
AARTIPHARM,2023-03-31,485.06000000000006,42.87,4.73,Micro Cap,False,False,False,False,2023-05-30,historical,4.73,1.0,4.73,False
AARTIPHARM,2023-06-30,458.36,47.09,5.2,Micro Cap,False,False,False,False,2023-08-29,historical,5.2,1.0,5.2,False
AARTIPHARM,2023-09-30,439.8,51.8,5.72,Micro Cap,False,True,True,False,2023-11-29,historical,5.72,1.0,5.72,False
AARTIPHARM,2023-12-31,448.69,52.760000000000005,5.82,Micro Cap,False,True,True,False,2024-02-29,historical,5.82,1.0,5.82,False
AARTIPHARM,2024-03-31,505.77,65.25,7.2,Micro Cap,True,True,True,True,2024-05-30,historical,7.2,1.0,7.2,True
AARTIPHARM,2024-06-30,555.49,55.45,6.12,Micro Cap,True,False,False,False,2024-08-29,historical,6.12,1.0,6.12,False
AARTIPHARM,2024-09-30,458.03,54.620000000000005,6.02,Micro Cap,False,False,False,False,2024-11-29,historical,6.02,1.0,6.02,False
AARTIPHARM,2024-12-31,537.78,73.99,8.16,Micro Cap,False,True,True,False,2025-03-01,historical,8.16,1.0,8.16,False
AARTIPHARM,2025-03-31,563.78,88.34,9.74,Micro Cap,True,True,True,True,2025-05-30,historical,9.74,1.0,9.74,True
AARTIPHARM,2025-06-30,386.19,49.5,5.46,Micro Cap,False,False,False,False,2025-08-29,historical,5.46,1.0,5.46,False
AARTIPHARM,2025-09-30,418.33,27.92,3.08,Micro Cap,False,False,False,False,2025-11-29,historical,3.08,1.0,3.08,False
AARTIPHARM,2025-12-31,432.27,47.03,5.18,Micro Cap,False,False,False,False,2026-03-01,historical,5.18,1.0,5.18,False
AARTIPHARM,2026-03-31,582.64,61.120000000000005,6.74,Micro Cap,True,False,False,False,2026-05-30,historical,6.74,1.0,6.74,False
AARTIPHARM,2026-06-30,536.0,76.0,8.4,Micro Cap,False,True,True,False,2026-08-11,live_scrape,8.4,1.0,8.4,False
AAVAS,2017-09-30,128.04000000000002,32.87,5.64,Small Cap,False,False,False,False,2017-11-29,historical,5.64,1.0,5.64,False
AAVAS,2017-12-31,125.67,25.880000000000003,4.3,Small Cap,False,False,False,False,2018-03-01,historical,4.3,1.0,4.3,False
AAVAS,2018-03-31,147.07999999999998,19.97,3.22,Small Cap,False,False,False,False,2018-05-30,historical,3.22,1.0,3.22,False
AAVAS,2018-06-30,147.11,30.08,4.2,Small Cap,False,False,False,False,2018-08-29,historical,4.2,1.0,4.2,False
AAVAS,2018-09-30,163.82,35.32,4.81,Small Cap,False,False,False,False,2018-11-29,historical,4.81,1.0,4.81,False
AAVAS,2018-12-31,194.78,56.3,7.15,Small Cap,False,False,False,False,2019-03-01,historical,7.15,1.0,7.15,False
AAVAS,2019-03-31,204.3,54.33,6.89,Small Cap,False,False,False,False,2019-05-30,historical,6.89,1.0,6.89,False
AAVAS,2019-06-30,197.52,45.36,5.74,Small Cap,False,False,False,False,2019-08-29,historical,5.74,1.0,5.74,False
AAVAS,2019-09-30,231.24,76.03999999999999,9.62,Small Cap,True,True,True,True,2019-11-29,historical,9.62,1.0,9.62,True
AAVAS,2019-12-31,239.36,67.92,8.59,Small Cap,True,False,False,False,2020-02-29,historical,8.59,1.0,8.59,False
AAVAS,2020-03-31,234.43,59.73,7.55,Small Cap,False,False,False,False,2020-05-30,historical,7.55,1.0,7.55,False
AAVAS,2020-06-30,233.51,49.97,6.32,Small Cap,False,False,False,False,2020-08-29,historical,6.32,1.0,6.32,False
AAVAS,2020-09-30,270.43,66.03999999999999,8.36,Small Cap,True,False,False,False,2020-11-29,historical,8.36,1.0,8.36,False
AAVAS,2020-12-31,309.97,85.46000000000001,10.81,Small Cap,True,True,True,True,2021-03-01,historical,10.81,1.0,10.81,True
AAVAS,2021-03-31,289.45,87.45,11.06,Small Cap,False,True,True,False,2021-05-30,historical,11.06,1.0,11.06,False
AAVAS,2021-06-30,271.93,59.05,7.46,Small Cap,False,False,False,False,2021-08-29,historical,7.46,1.0,7.46,False
AAVAS,2021-09-30,324.85,91.9,11.6,Small Cap,True,True,True,True,2021-11-29,historical,11.6,1.0,11.6,True
AAVAS,2021-12-31,342.59000000000003,88.76,11.19,Small Cap,True,False,False,False,2022-03-01,historical,11.19,1.0,11.19,False
AAVAS,2022-03-31,365.09,115.47,14.57,Small Cap,True,True,True,True,2022-05-30,historical,14.57,1.0,14.57,True
AAVAS,2022-06-30,352.86,89.05,11.24,Small Cap,False,False,False,False,2022-08-29,historical,11.24,1.0,11.24,False
AAVAS,2022-09-30,394.85,106.64,13.46,Small Cap,True,False,False,False,2022-11-29,historical,13.46,1.0,13.46,False
AAVAS,2022-12-31,411.36,107.12,13.52,Small Cap,True,False,False,False,2023-03-01,historical,13.52,1.0,13.52,False
AAVAS,2023-03-31,449.69,126.83,16.01,Small Cap,True,True,True,True,2023-05-30,historical,16.01,1.0,16.01,True
AAVAS,2023-06-30,466.98,109.83,13.87,Small Cap,True,False,False,False,2023-08-29,historical,13.87,1.0,13.87,False
AAVAS,2023-09-30,496.84,121.66,15.37,Small Cap,True,False,False,False,2023-11-29,historical,15.37,1.0,15.37,False
AAVAS,2023-12-31,508.06000000000006,116.72,14.73,Small Cap,True,False,False,False,2024-02-29,historical,14.73,1.0,14.73,False
AAVAS,2024-03-31,546.02,142.48,17.98,Small Cap,True,True,True,True,2024-05-30,historical,17.98,1.0,17.98,True
AAVAS,2024-06-30,542.39,126.1,15.92,Small Cap,False,False,False,False,2024-08-29,historical,15.92,1.0,15.92,False
AAVAS,2024-09-30,579.1600000000001,147.91,18.67,Small Cap,True,True,True,True,2024-11-29,historical,18.67,1.0,18.67,True
AAVAS,2024-12-31,596.75,146.42000000000002,18.45,Small Cap,True,False,False,False,2025-03-01,historical,18.45,1.0,18.45,False
AAVAS,2025-03-31,636.21,153.68,19.26,Small Cap,True,True,True,True,2025-05-30,historical,19.26,1.0,19.26,True
AAVAS,2025-06-30,627.5600000000001,139.23,17.45,Small Cap,False,False,False,False,2025-08-29,historical,17.45,1.0,17.45,False
AAVAS,2025-09-30,667.01,163.93,20.55,Small Cap,True,True,True,True,2025-11-29,historical,20.55,1.0,20.55,True
AAVAS,2025-12-31,674.1899999999999,170.05,21.32,Small Cap,True,True,True,True,2026-03-01,historical,21.32,1.0,21.32,True
AAVAS,2026-03-31,714.6800000000001,181.67,22.78,Small Cap,True,True,True,True,2026-05-30,historical,22.78,1.0,22.78,True
ABB,2010-03-31,1475.24,6.640000000000001,0.31,Large Cap,False,False,False,False,2010-05-30,historical,0.31,1.0,0.31,False
ABB,2010-06-30,1463.1,38.32,1.81,Large Cap,False,False,False,False,2010-08-29,historical,1.81,1.0,1.81,False
ABB,2010-09-30,1348.98,11.51,0.54,Large Cap,False,False,False,False,2010-11-29,historical,0.54,1.0,0.54,False
ABB,2010-12-31,2072.02,6.7700000000000005,0.32,Large Cap,False,False,False,False,2011-03-01,historical,0.32,1.0,0.32,False
ABB,2011-03-31,1793.05,59.55,2.81,Large Cap,False,False,False,False,2011-05-30,historical,2.81,1.0,2.81,False
ABB,2011-06-30,1712.52,38.72,1.83,Large Cap,False,False,False,False,2011-08-29,historical,1.83,1.0,1.83,False
ABB,2011-09-30,1743.53,22.15,1.05,Large Cap,False,False,False,False,2011-11-29,historical,1.05,1.0,1.05,False
ABB,2011-12-31,2202.69,64.28999999999999,3.03,Large Cap,False,False,False,False,2012-02-29,historical,3.03,1.0,3.03,False
ABB,2012-03-31,1790.31,47.64,2.25,Large Cap,False,False,False,False,2012-05-30,historical,2.25,1.0,2.25,False
ABB,2012-06-30,1883.79,51.63,2.44,Large Cap,False,False,False,False,2012-08-29,historical,2.44,1.0,2.44,False
ABB,2012-09-30,1808.61,21.37,1.01,Large Cap,False,False,False,False,2012-11-29,historical,1.01,1.0,1.01,False
ABB,2012-12-31,2082.28,16.77,0.79,Large Cap,False,False,False,False,2013-03-01,historical,0.79,1.0,0.79,False
ABB,2013-03-31,1981.07,43.06,2.03,Large Cap,False,False,False,False,2013-05-30,historical,2.03,1.0,2.03,False
ABB,2013-06-30,1751.15,39.63,1.87,Large Cap,False,False,False,False,2013-08-29,historical,1.87,1.0,1.87,False
ABB,2013-09-30,1785.9,38.03,1.68,Large Cap,False,False,False,False,2013-11-29,historical,1.68,1.0,1.68,False
ABB,2013-12-31,2203.87,58.59,2.76,Large Cap,True,False,False,False,2014-03-01,historical,2.76,1.0,2.76,False
ABB,2014-03-31,1827.71,51.67999999999999,2.44,Large Cap,False,False,False,False,2014-05-30,historical,2.44,1.0,2.44,False
ABB,2014-06-30,1822.18,47.69,2.25,Large Cap,False,False,False,False,2014-08-29,historical,2.25,1.0,2.25,False
ABB,2014-09-30,1844.97,44.98,2.12,Large Cap,False,False,False,False,2014-11-29,historical,2.12,1.0,2.12,False
ABB,2014-12-31,2238.41,84.16,3.97,Large Cap,True,True,True,True,2015-03-01,historical,3.97,1.0,3.97,True
ABB,2015-03-31,1814.57,54.29,2.56,Large Cap,False,False,False,False,2015-05-30,historical,2.56,1.0,2.56,False
ABB,2015-06-30,1931.62,57.45,2.71,Large Cap,False,False,False,False,2015-08-29,historical,2.71,1.0,2.71,False
ABB,2015-09-30,1968.97,58.74,2.77,Large Cap,False,False,False,False,2015-11-29,historical,2.77,1.0,2.77,False
ABB,2015-12-31,2425.11,129.4,6.11,Large Cap,True,True,True,True,2016-02-29,historical,6.11,1.0,6.11,True
ABB,2016-03-31,2003.52,85.45,4.03,Large Cap,False,False,False,False,2016-05-30,historical,4.03,1.0,4.03,False
ABB,2016-06-30,2094.65,55.64,2.63,Large Cap,False,False,False,False,2016-08-29,historical,2.63,1.0,2.63,False
ABB,2016-09-30,2055.01,70.57000000000001,3.33,Large Cap,False,False,False,False,2016-11-29,historical,3.33,1.0,3.33,False
ABB,2016-12-31,2507.78,162.81,7.68,Large Cap,True,True,True,True,2017-03-01,historical,7.68,1.0,7.68,True
ABB,2017-03-31,2151.19,89.97999999999999,4.25,Large Cap,False,False,False,False,2017-05-30,historical,4.25,1.0,4.25,False
ABB,2017-06-30,2233.34,75.06,3.54,Large Cap,False,False,False,False,2017-08-29,historical,3.54,1.0,3.54,False
ABB,2017-09-30,1923.4,83.39,3.94,Large Cap,False,False,False,False,2017-11-29,historical,3.94,1.0,3.94,False
ABB,2017-12-31,1708.75,81.63,8.09,Large Cap,False,False,True,False,2018-03-01,historical,8.09,1.0,8.09,False
ABB,2018-03-31,1566.46,45.6,4.84,Large Cap,False,False,False,False,2018-05-30,historical,4.84,1.0,4.84,False
ABB,2018-06-30,1665.72,44.43,4.82,Large Cap,False,False,False,False,2018-08-29,historical,4.82,1.0,4.82,False
ABB,2018-09-30,1491.62,35.730000000000004,5.12,Large Cap,False,False,False,False,2018-11-29,historical,5.12,1.0,5.12,False
ABB,2018-12-31,1966.32,128.64,9.34,Large Cap,False,False,True,False,2019-03-01,historical,9.34,1.0,9.34,False
ABB,2019-03-31,1850.25,89.02000000000001,5.48,Large Cap,False,False,False,False,2019-05-30,historical,5.48,1.0,5.48,False
ABB,2019-06-30,1725.75,69.74,6.15,Large Cap,False,False,False,False,2019-08-29,historical,6.15,1.0,6.15,False
ABB,2019-09-30,1745.62,78.81,6.38,Large Cap,False,False,False,False,2019-11-29,historical,6.38,1.0,6.38,False
ABB,2019-12-31,1953.33,64.66,1.82,Large Cap,False,False,False,False,2020-02-29,historical,1.82,1.0,1.82,False
ABB,2020-03-31,1522.24,66.0,3.05,Large Cap,False,False,False,False,2020-05-30,historical,3.05,1.0,3.05,False
ABB,2020-06-30,985.78,16.75,0.77,Large Cap,False,False,False,False,2020-08-29,historical,0.77,1.0,0.77,False
ABB,2020-09-30,1612.17,85.49,3.81,Large Cap,False,False,False,False,2020-11-29,historical,3.81,1.0,3.81,False
ABB,2020-12-31,1700.7599999999998,62.2,2.72,Large Cap,False,False,False,False,2021-03-01,historical,2.72,1.0,2.72,False
ABB,2021-03-31,1629.15,150.62,6.67,Large Cap,False,True,True,False,2021-05-30,historical,6.67,1.0,6.67,False
ABB,2021-06-30,1424.96,68.32000000000001,3.31,Large Cap,False,False,False,False,2021-08-29,historical,3.31,1.0,3.31,False
ABB,2021-09-30,1778.39,119.97,5.66,Large Cap,False,False,False,False,2021-11-29,historical,5.66,1.0,5.66,False
ABB,2021-12-31,2101.5,193.58,8.89,Large Cap,True,True,True,True,2022-03-01,historical,8.89,1.0,8.89,True
ABB,2022-03-31,1974.86,76.72999999999999,3.76,Large Cap,False,False,False,False,2022-05-30,historical,3.76,1.0,3.76,False
ABB,2022-06-30,2097.85,152.45,6.87,Large Cap,False,False,False,False,2022-08-29,historical,6.87,1.0,6.87,False
ABB,2022-09-30,2119.74,202.5,9.33,Large Cap,True,True,True,True,2022-11-29,historical,9.33,1.0,9.33,True
ABB,2022-12-31,2426.91,305.91,14.41,Large Cap,True,True,True,True,2023-03-01,historical,14.41,1.0,14.41,True
ABB,2023-03-31,2411.21,245.17,11.56,Large Cap,False,False,False,False,2023-05-30,historical,11.56,1.0,11.56,False
ABB,2023-06-30,2508.63,295.81,13.95,Large Cap,True,False,False,False,2023-08-29,historical,13.95,1.0,13.95,False
ABB,2023-09-30,2769.19,362.0,17.12,Large Cap,True,True,True,True,2023-11-29,historical,17.12,1.0,17.12,True
ABB,2023-12-31,2757.49,345.2,15.98,Large Cap,False,False,False,False,2024-02-29,historical,15.98,1.0,15.98,False
ABB,2024-03-31,3080.36,459.6,21.68,Large Cap,True,True,True,True,2024-05-30,historical,21.68,1.0,21.68,True
ABB,2024-06-30,2830.86,442.63,20.93,Large Cap,False,False,False,False,2024-08-29,historical,20.93,1.0,20.93,False
ABB,2024-09-30,2912.16,440.47,20.79,Large Cap,False,False,False,False,2024-11-29,historical,20.79,1.0,20.79,False
ABB,2024-12-31,3364.9300000000003,531.9100000000001,24.93,Large Cap,True,True,True,True,2025-03-01,historical,24.93,1.0,24.93,True
ABB,2025-03-31,3010.07,457.31000000000006,22.4,Large Cap,False,False,False,False,2025-05-30,historical,22.4,1.0,22.4,False
ABB,2025-06-30,3175.44,352.08000000000004,16.6,Large Cap,False,False,False,False,2025-08-29,historical,16.6,1.0,16.6,False
ABB,2025-09-30,3310.72,408.88,19.31,Large Cap,False,False,False,False,2025-11-29,historical,19.31,1.0,19.31,False
ABB,2025-12-31,3423.16,420.39,20.43,Large Cap,True,False,False,False,2026-03-01,historical,20.43,1.0,20.43,False
ABB,2026-03-31,3184.06,341.91,84.18,Large Cap,False,False,True,False,2026-05-30,historical,84.18,1.0,84.18,False
ABB,2026-06-30,3559.0,362.0,17.1,Large Cap,True,False,False,False,2026-08-11,live_scrape,17.1,1.0,17.1,False
ABBOTINDIA,2010-02-28,206.08,11.8,8.63,Mid Cap,False,False,False,False,2010-04-29,historical,8.63,1.0,8.63,False
ABBOTINDIA,2010-05-31,228.62,14.07,10.29,Mid Cap,False,False,False,False,2010-07-30,historical,10.29,1.0,10.29,False
ABBOTINDIA,2010-08-31,254.69,23.9,17.47,Mid Cap,False,False,False,False,2010-10-30,historical,17.47,1.0,17.47,False
ABBOTINDIA,2010-11-30,277.46,25.53,18.67,Mid Cap,False,False,False,False,2011-01-29,historical,18.67,1.0,18.67,False
ABBOTINDIA,2011-03-31,245.54,5.94,4.34,Mid Cap,False,False,False,False,2011-05-30,historical,4.34,1.0,4.34,False
ABBOTINDIA,2011-06-30,360.62,17.1,12.5,Mid Cap,False,False,False,False,2011-08-29,historical,12.5,1.0,12.5,False
ABBOTINDIA,2011-09-30,406.27,43.63,20.53,Mid Cap,False,False,False,False,2011-11-29,historical,20.53,1.0,20.53,False
ABBOTINDIA,2011-12-31,399.22,36.88,17.35,Mid Cap,False,False,False,False,2012-02-29,historical,17.35,1.0,17.35,False
ABBOTINDIA,2012-03-31,375.98,27.08,12.75,Mid Cap,False,False,False,False,2012-05-30,historical,12.75,1.0,12.75,False
ABBOTINDIA,2012-06-30,411.67,29.52,13.89,Mid Cap,True,False,False,False,2012-08-29,historical,13.89,1.0,13.89,False
ABBOTINDIA,2012-09-30,416.67,38.33,18.04,Mid Cap,True,False,False,False,2012-11-29,historical,18.04,1.0,18.04,False
ABBOTINDIA,2012-12-31,448.0100000000001,49.77,23.42,Mid Cap,True,True,True,True,2013-03-01,historical,23.42,1.0,23.42,True
ABBOTINDIA,2013-03-31,419.68,31.7,14.92,Mid Cap,False,False,False,False,2013-05-30,historical,14.92,1.0,14.92,False
ABBOTINDIA,2013-06-30,440.21,29.71,13.98,Mid Cap,False,False,False,False,2013-08-29,historical,13.98,1.0,13.98,False
