symbol,quarter_label,net_sales_cr,pat_cr,diluted_eps,source_url,pulled_at
BLUEDART,Jun 2024,1343,52,21.72,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Sep 2024,1448,61,25.61,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Dec 2024,1512,79,33.34,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Mar 2025,1417,53,22.43,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Jun 2025,1442,47,19.78,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Sep 2025,1549,80,33.50,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Dec 2025,1616,70,29.52,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Mar 2026,1533,43,18.21,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEDART,Jun 2026,1658,87,36.53,https://www.screener.in/company/BLUEDART/,2026-08-16T07:14:15
BLUEJET,Jun 2023,180,44,2.54,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Sep 2023,181,48,2.76,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Dec 2023,167,32,1.85,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Mar 2024,184,40,2.29,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Jun 2024,163,38,2.18,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Sep 2024,208,58,3.36,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Dec 2024,318,99,5.71,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Mar 2025,340,110,6.35,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Jun 2025,355,91,5.26,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Sep 2025,165,52,3.01,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Dec 2025,192,40,2.32,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Mar 2026,235,64,3.71,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUEJET,Jun 2026,293,78,4.51,https://www.screener.in/company/BLUEJET/,2026-08-16T07:14:15
BLUESTARCO,Jun 2023,2081,77,4.00,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Sep 2023,1741,70,3.42,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Dec 2023,2055,77,3.73,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Mar 2024,3123,144,6.98,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Jun 2024,2714,146,7.10,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Sep 2024,2126,85,4.12,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Dec 2024,2682,97,4.71,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Mar 2025,3805,157,7.65,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Jun 2025,2847,109,5.28,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Sep 2025,2295,70,3.40,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Dec 2025,2775,44,2.13,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Mar 2026,3863,163,7.92,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTARCO,Jun 2026,3198,69,3.37,https://www.screener.in/company/BLUESTARCO/,2026-08-16T07:14:15
BLUESTONE,Jun 2024,348,-59,-27.61,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Sep 2024,373,-84,-25.96,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Dec 2024,587,-27,-7.94,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Mar 2025,461,-49,-13.80,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Jun 2025,493,-33,-9.31,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Sep 2025,513,-49,-3.25,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Dec 2025,748,71,4.72,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Mar 2026,688,36,2.39,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BLUESTONE,Jun 2026,733,11,0.73,https://www.screener.in/company/BLUESTONE/,2026-08-16T07:14:15
BORORENEW,Jun 2023,238,14,1.05,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Sep 2023,280,-6,-0.44,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Dec 2023,241,-11,-0.85,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Mar 2024,227,-13,-1.02,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Jun 2024,241,-4,-0.28,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Sep 2024,266,13,0.97,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Dec 2024,275,-9,-0.66,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Mar 2025,327,33,2.50,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Jun 2025,332,-272,-20.47,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Sep 2025,378,46,3.44,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Dec 2025,386,78,5.58,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Mar 2026,438,169,12.06,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BORORENEW,Jun 2026,406,88,6.25,https://www.screener.in/company/BORORENEW/,2026-08-16T07:14:15
BOSCHLTD,Jun 2023,4158,409,138.67,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Sep 2023,4130,999,338.68,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Dec 2023,4205,518,175.67,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Mar 2024,4233,564,191.40,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Jun 2024,4317,466,157.83,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Sep 2024,4394,536,181.70,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Dec 2024,4466,458,155.36,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Mar 2025,4911,554,187.74,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Jun 2025,4789,1115,378.18,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Sep 2025,4795,554,187.91,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Dec 2025,4886,532,180.41,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Mar 2026,5566,568,192.75,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BOSCHLTD,Jun 2026,5842,702,237.93,https://www.screener.in/company/BOSCHLTD/,2026-08-16T07:14:15
BPCL,Jun 2023,112978,10551,24.32,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Sep 2023,102986,8501,19.59,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Dec 2023,115466,3397,7.83,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Mar 2024,116527,4224,9.74,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Jun 2024,113096,3015,6.95,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Sep 2024,102756,2397,5.53,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Dec 2024,113136,4649,10.72,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Mar 2025,111179,3214,7.41,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Jun 2025,112515,6124,14.12,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Sep 2025,104912,6443,14.85,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Dec 2025,118999,7545,17.39,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Mar 2026,118649,3191,7.36,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BPCL,Jun 2026,151229,-3962,-9.13,https://www.screener.in/company/BPCL/,2026-08-16T07:14:15
BRIGADE,Jun 2023,316,39,1.25,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Sep 2023,438,72,2.34,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Dec 2023,414,47,1.53,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Mar 2024,857,160,5.21,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Jun 2024,534,66,2.13,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Sep 2024,422,91,2.78,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Dec 2024,543,91,2.80,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Mar 2025,619,208,6.39,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Jun 2025,436,55,1.69,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Sep 2025,661,50,1.54,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Dec 2025,712,83,2.54,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Mar 2026,816,89,2.74,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRIGADE,Jun 2026,614,119,3.65,https://www.screener.in/company/BRIGADE/,2026-08-16T07:14:15
BRITANNIA,Jun 2023,3871,443,18.39,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Sep 2023,4289,570,23.68,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Dec 2023,4102,538,22.35,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Mar 2024,3924,530,22.01,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Jun 2024,4094,502,20.84,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Sep 2024,4501,514,21.36,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Dec 2024,4418,557,23.13,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Mar 2025,4283,557,23.13,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Jun 2025,4453,498,20.69,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Sep 2025,4665,690,28.64,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Dec 2025,4776,688,28.56,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Mar 2026,4553,685,28.46,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BRITANNIA,Jun 2026,4834,576,23.93,https://www.screener.in/company/BRITANNIA/,2026-08-16T07:14:15
BSE,Jun 2023,191,507,12.48,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Sep 2023,269,72,1.77,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Dec 2023,320,95,2.34,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Mar 2024,479,79,1.95,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Jun 2024,545,173,4.27,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Sep 2024,659,282,6.94,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Dec 2024,688,260,6.41,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Mar 2025,763,397,9.78,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Jun 2025,873,468,11.53,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Sep 2025,975,514,12.65,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Dec 2025,1153,552,13.56,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Mar 2026,1468,799,19.62,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSE,Jun 2026,1474,801,19.67,https://www.screener.in/company/BSE/,2026-08-16T07:14:15
BSOFT,Jun 2023,623,47,1.71,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Sep 2023,647,97,3.51,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Dec 2023,693,86,3.12,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Mar 2024,682,69,2.50,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Jun 2024,721,108,3.93,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Sep 2024,644,52,1.88,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Dec 2024,660,58,2.09,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Mar 2025,632,80,2.89,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Jun 2025,627,37,1.32,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Sep 2025,690,101,3.61,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Dec 2025,750,66,2.35,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Mar 2026,756,99,3.53,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
BSOFT,Jun 2026,829,147,5.25,https://www.screener.in/company/BSOFT/,2026-08-16T07:14:15
CAMPUS,Jun 2023,354,31,1.03,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Sep 2023,259,0,0.01,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Dec 2023,472,25,0.82,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Mar 2024,364,33,1.07,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Jun 2024,339,25,0.83,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Sep 2024,333,14,0.47,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Dec 2024,515,46,1.52,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Mar 2025,406,35,1.15,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Jun 2025,343,22,0.73,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Sep 2025,387,20,0.66,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Dec 2025,589,64,2.08,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Mar 2026,456,44,1.44,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMPUS,Jun 2026,385,26,0.86,https://www.screener.in/company/CAMPUS/,2026-08-16T07:14:15
CAMS,Jun 2023,244,73,2.99,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Sep 2023,255,81,3.31,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Dec 2023,269,86,3.48,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Mar 2024,287,97,3.95,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Jun 2024,308,102,4.14,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Sep 2024,342,115,4.68,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Dec 2024,348,118,4.77,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Mar 2025,336,106,4.29,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Jun 2025,334,105,4.25,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Sep 2025,354,111,4.48,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Dec 2025,367,122,4.93,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Mar 2026,357,99,3.99,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CAMS,Jun 2026,353,122,4.91,https://www.screener.in/company/CAMS/,2026-08-16T07:14:15
CANBK,Jun 2023,25004,3535,3.90,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Sep 2023,26838,3606,3.98,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Dec 2023,28039,3656,4.03,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Mar 2024,28807,3757,4.14,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Jun 2024,28701,3905,4.31,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Sep 2024,29740,4015,4.43,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Dec 2024,30312,4104,4.52,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Mar 2025,31002,5003,5.52,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Jun 2025,31003,4752,5.24,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Sep 2025,31544,4774,5.26,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Dec 2025,31982,5155,5.68,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Mar 2026,31838,4506,4.97,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANBK,Jun 2026,32957,4856,5.35,https://www.screener.in/company/CANBK/,2026-08-16T07:14:15
CANFINHOME,Jun 2023,824,183,13.78,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Sep 2023,871,158,11.87,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Dec 2023,901,200,15.03,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Mar 2024,927,209,15.70,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Jun 2024,931,200,14.99,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Sep 2024,962,211,15.88,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Dec 2024,986,212,15.93,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Mar 2025,999,234,17.57,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Jun 2025,1020,224,16.81,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Sep 2025,1049,251,18.88,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Dec 2025,1073,265,19.89,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Mar 2026,1074,346,25.96,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANFINHOME,Jun 2026,1096,268,20.11,https://www.screener.in/company/CANFINHOME/,2026-08-16T07:14:15
CANHLIFE,Sep 2024,3323,37,0.39,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CANHLIFE,Dec 2024,1516,29,0.31,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CANHLIFE,Mar 2025,2783,32,0.34,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CANHLIFE,Jun 2025,3632,23,0.25,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CANHLIFE,Sep 2025,2348,41,0.43,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CANHLIFE,Dec 2025,4202,28,0.29,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CANHLIFE,Mar 2026,1374,35,0.37,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CANHLIFE,Jun 2026,4351,28,0.30,https://www.screener.in/company/CANHLIFE/,2026-08-16T07:14:15
CAPILLARY,Dec 2024,42.29,0.10,0.01,https://www.screener.in/company/CAPILLARY/,2026-08-16T07:14:15
CAPILLARY,Mar 2025,49.47,7.06,0.96,https://www.screener.in/company/CAPILLARY/,2026-08-16T07:14:15
CAPILLARY,Jun 2025,42.33,-5.12,-0.70,https://www.screener.in/company/CAPILLARY/,2026-08-16T07:14:15
CAPILLARY,Sep 2025,46.56,-2.94,-0.40,https://www.screener.in/company/CAPILLARY/,2026-08-16T07:14:15
CAPILLARY,Dec 2025,57.98,1.05,0.13,https://www.screener.in/company/CAPILLARY/,2026-08-16T07:14:15
CAPILLARY,Mar 2026,65.02,9.90,1.25,https://www.screener.in/company/CAPILLARY/,2026-08-16T07:14:15
CAPILLARY,Jun 2026,64.29,7.77,0.98,https://www.screener.in/company/CAPILLARY/,2026-08-16T07:14:15
CAPLIPOINT,Jun 2023,174,76,10.04,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Sep 2023,179,82,10.81,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Dec 2023,133,55,7.30,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Mar 2024,139,70,9.20,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Jun 2024,186,73,9.54,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Sep 2024,208,106,13.91,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Dec 2024,185,75,9.83,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Mar 2025,174,86,11.38,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Jun 2025,183,86,11.30,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Sep 2025,175,103,13.50,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Dec 2025,189,87,11.48,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Mar 2026,191,110,14.41,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CAPLIPOINT,Jun 2026,203,120,15.84,https://www.screener.in/company/CAPLIPOINT/,2026-08-16T07:14:15
CARBORUNIV,Jun 2023,668,93,4.90,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Sep 2023,654,83,4.36,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Dec 2023,643,80,4.22,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Mar 2024,669,94,4.95,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Jun 2024,673,93,4.90,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Sep 2024,717,86,4.54,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Dec 2024,738,81,4.23,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Mar 2025,699,61,3.22,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Jun 2025,707,145,7.61,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Sep 2025,720,64,3.38,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Dec 2025,780,85,4.44,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Mar 2026,855,122,6.43,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARBORUNIV,Jun 2026,855,88,4.61,https://www.screener.in/company/CARBORUNIV/,2026-08-16T07:14:15
CARTRADE,Jun 2023,43,12,2.63,https://www.screener.in/company/CARTRADE/,2026-08-16T07:14:15
CARTRADE,Sep 2023,45,10,2.17,https://www.screener.in/company/CARTRADE/,2026-08-16T07:14:15
CARTRADE,Dec 2023,49,9,1.91,https://www.screener.in/company/CARTRADE/,2026-08-16T07:14:15
CARTRADE,Mar 2024,49,11,2.29,https://www.screener.in/company/CARTRADE/,2026-08-16T07:14:15
CARTRADE,Jun 2024,50,13,2.73,https://www.screener.in/company/CARTRADE/,2026-08-16T07:14:15
CARTRADE,Sep 2024,56,16,3.33,https://www.screener.in/company/CARTRADE/,2026-08-16T07:14:15
CARTRADE,Dec 2024,68,24,5.15,https://www.screener.in/company/CARTRADE/,2026-08-16T07:14:15
